account_index,ml_score,anomaly_score,typology_label,risk_score,risk_tier,true_label
1318,4.690937790543982e-05,15.799415783638945,Complicit Mule,12.36994754957927,Low,0
1319,1.719240611761882e-07,8.599407098925596,Complicit Mule,11.289911193781885,Low,0
1320,1.5966243626849844e-05,7.741682426539233,Complicit Mule,11.161264338663605,Low,0
1321,1.8757717858856913e-07,21.902837810970713,Complicit Mule,13.28542581232849,Low,0
1322,3.1428129085378134e-06,18.929602660698713,Complicit Mule,12.839442756214488,Low,0
1323,3.143232113028038e-05,9.602679065704267,Complicit Mule,11.440425434096488,Low,0
1324,3.1808249810121693e-06,3.04560275140193,Complicit Mule,10.456842798329026,Low,0
1325,1.0094422940137045e-05,4.925570408758598,Complicit Mule,10.738843132130995,Low,0
1326,6.45219236571514e-06,39.857515770449474,Complicit Mule,15.978632204711696,Low,0
1327,3.015153276775537e-06,7.20484571910348,Complicit Mule,11.08072911923048,Low,0
1328,1.9551786090929366e-06,13.426925755257622,Complicit Mule,12.0140403296726,Low,0
1329,1.6501446820137166e-06,23.875322570965334,Complicit Mule,13.581299623253312,Low,0
1330,8.589902345758955e-07,22.310583635427456,Complicit Mule,13.346588189556794,Low,0
1331,4.271434471919327e-06,32.60598110704838,Complicit Mule,14.890900369633112,Low,0
1332,0.0008181954485193387,7.588485884441768,Complicit Mule,11.138886529252655,Low,0
1333,1.6883903702734336e-07,7.139849295233862,Complicit Mule,11.070977520914358,Low,0
1334,1.8279626863706193e-06,18.149851917778623,Complicit Mule,12.722479158638809,Low,0
1335,1.87241436356362e-07,14.08449451283502,Complicit Mule,12.11267431735633,Low,0
1336,3.2469750015025627e-06,15.354848472656206,Complicit Mule,12.303229706129683,Low,0
1337,5.3752655420659955e-06,36.13005650322743,Complicit Mule,15.41951250693327,Low,0
1338,2.003352661278693e-07,29.22376519073696,Complicit Mule,14.383564928861993,Low,0
1339,0.00012509865845099425,16.054430806428773,Complicit Mule,12.408258444958154,Low,0
1340,3.0809920308001314e-06,10.128757527497417,Complicit Mule,11.519315939868635,Low,0
1341,5.859661688737727e-07,6.02431120876089,Complicit Mule,10.90364712078876,Low,0
1342,1.5354925708426812e-06,17.390089774395594,Complicit Mule,12.608514617778766,Low,0
1343,1.3010998046261337e-05,16.4589613308686,Complicit Mule,12.468853957878824,Low,0
1344,2.6259617265073753e-07,20.268497128637527,Complicit Mule,13.040274766242758,Low,0
1345,2.4774430824010447e-06,20.65434715233918,Complicit Mule,13.09815393093319,Low,0
1346,0.0009451102573112781,19.7769830181617,Complicit Mule,12.967256285417239,Low,0
1347,1.8731188690245467e-07,19.822014081999907,Complicit Mule,12.9733022527839,Low,0
1348,2.2524148616093053e-07,50.32672347754535,Complicit Mule,17.549008690562918,Low,0
1349,0.00028701334998015117,12.484391557157464,Complicit Mule,11.872873993586104,Low,0
1350,3.0019698476171175e-06,21.694990637082675,Complicit Mule,13.254250847039787,Low,0
1351,5.328228137439222e-07,11.508730048618157,Complicit Mule,11.726309906909833,Low,0
1352,0.0007265522795302786,7.016588278715207,Low Risk,1.0530331560169286,Low,0
1353,9.082414782974896e-07,5.727495564013597,Complicit Mule,10.859125015783148,Low,0
1354,4.406736085260819e-06,39.361381125618664,Complicit Mule,15.904210473894864,Low,0
1355,0.0015209621213352021,22.89484277621082,Complicit Mule,13.435367138022624,Low,0
1356,9.038504218180428e-06,26.761851849181458,Complicit Mule,14.014284556255383,Low,0
1357,2.66007033884367e-06,40.551007229366974,Complicit Mule,16.0826530794578,Low,0
1358,4.130480392895704e-05,11.352262375056615,Complicit Mule,11.702870334861439,Low,0
1359,1.542959477435027e-07,7.408464774366832,Complicit Mule,11.111269831876985,Low,0
1360,1.2179682214614842e-05,36.48875527295507,Complicit Mule,15.473322425704922,Low,0
1361,0.00013013057464131156,9.943619967455442,Complicit Mule,11.491640593049297,Low,0
1362,1.099468250150167e-06,22.54309629279112,Complicit Mule,13.381465268519856,Low,0
1363,3.232671798911165e-07,12.90434502079458,Complicit Mule,11.935651995569572,Low,0
1364,1.115790964396301e-05,19.949889968088222,Complicit Mule,12.992491863645466,Low,0
1365,4.887943699531751e-06,11.604242150236479,Complicit Mule,11.740639988493246,Low,0
1366,2.610292131513397e-06,23.50038091768825,Complicit Mule,13.525059095372336,Low,0
1367,3.518182603027807e-05,13.200888342571119,Complicit Mule,11.98015963775519,Low,0
1368,0.00020526937115908665,25.203932086830537,Complicit Mule,13.78074376505295,Low,0
1369,3.1117823400479427e-07,37.91525363162966,Complicit Mule,15.687288278128126,Low,0
1370,3.2290279776363654e-05,22.936721480266005,Complicit Mule,13.440532439749733,Low,0
1371,4.6840637444294484e-07,16.461895132596336,Complicit Mule,12.46928462119423,Low,0
1372,7.96593897385139e-05,13.219176692798195,Complicit Mule,11.982936248462034,Low,0
1373,1.787336667967288e-06,20.788495440257158,Complicit Mule,13.118275656541075,Low,0
1374,1.602660276122433e-06,12.899273448233837,Complicit Mule,11.934892219230283,Low,0
1375,2.177027272742824e-06,12.884509425881612,Complicit Mule,11.932678046652697,Low,0
1376,1.722377629178271e-06,40.45292126704395,Complicit Mule,16.067939481839815,Low,0
1377,2.439620865899758e-06,24.519490619937866,Complicit Mule,13.677925422706329,Low,0
1378,1.7757012755880432e-06,9.986267454633838,Complicit Mule,11.497941449971032,Low,0
1379,4.30420544205434e-06,15.35754214654665,Complicit Mule,12.30363455013608,Low,0
1380,4.864391871202662e-06,9.684105743692069,Complicit Mule,11.452619509847715,Low,0
1381,3.5044785898808302e-06,15.501645976748108,Complicit Mule,12.325249524871158,Low,0
1382,1.6642759615298344e-06,22.481829129679944,Complicit Mule,13.372275617658962,Low,0
1383,2.6300586507745296e-06,49.76714977428418,Complicit Mule,17.465074438686614,Low,0
1384,2.712236604520752e-06,33.873151258193424,Complicit Mule,15.080974722906467,Low,0
1385,3.6474411087560104e-07,8.384754510468769,Complicit Mule,11.2577134501284,Low,0
1386,2.338920104098862e-06,13.90240876181957,Complicit Mule,12.085363068463014,Low,0
1387,7.153571748053904e-07,22.24443374828204,Complicit Mule,13.336665598760188,Low,0
1388,1.3640511305713053e-06,32.757349572165396,Complicit Mule,14.913603458863157,Low,0
1389,2.723286086790665e-06,13.411375376271296,Complicit Mule,12.011708348905259,Low,0
1390,8.428992849625694e-07,13.594869401650866,Complicit Mule,12.039231042422093,Low,0
1391,2.029080150025272e-06,12.323065557819127,Complicit Mule,11.848461355482982,Low,0
1392,3.5653213233600326e-06,29.56817315081601,Complicit Mule,14.435228646613393,Low,0
1393,1.5033635066745256e-06,39.93559220882893,Complicit Mule,15.99033995884697,Low,0
1394,1.5295465328856263e-06,19.23669981405509,Complicit Mule,12.885506119268163,Low,0
1395,5.444960050718342e-07,16.572746768936714,Complicit Mule,12.485912423712511,Low,0
1396,2.141583415976365e-06,20.36812561970252,Complicit Mule,13.05522044914294,Low,0
1397,1.651639280441826e-05,27.43207578566581,Complicit Mule,14.114823755144474,Low,0
1398,1.8960743399481094e-05,23.539396375681925,Complicit Mule,13.530923676909838,Low,0
1399,7.275879045663695e-05,12.610318144226287,Complicit Mule,11.891602290726786,Low,0
1400,2.029007889354707e-05,10.57902864418992,Complicit Mule,11.586869514187658,Low,0
1401,0.00038720402871690514,11.061496733691449,Complicit Mule,11.659514913075254,Low,0
1402,4.376296099479102e-06,21.181418245808498,Complicit Mule,13.177216019093349,Low,0
1403,0.00010751376368212767,31.572221428098448,Complicit Mule,14.735913849537528,Low,0
1404,0.0007715498971420153,7.882057160732506,Complicit Mule,11.182887236532732,Low,0
1405,1.0329859942627533e-05,22.593424588953628,Complicit Mule,13.389021435738002,Low,0
1406,0.0003096452970628448,41.44567143965913,Complicit Mule,16.217082949921668,Low,0
1407,1.3003118854585432e-07,15.59130948278955,Complicit Mule,12.338696519941823,Low,0
1408,6.365979023189111e-05,17.977808675522642,Complicit Mule,12.69671904617107,Low,0
1409,0.00011130138639785261,14.883214818024253,Complicit Mule,12.232565698743436,Low,0
1410,2.4710996016492274e-05,18.386843455923422,Complicit Mule,12.758045051635525,Low,0
1411,1.1368446021744059e-06,27.002152794976155,Complicit Mule,14.050323771879874,Low,0
1412,9.563475895713434e-07,18.979216225802716,Complicit Mule,12.846883151131099,Low,0
1413,5.597004017059117e-05,9.278456756929765,Complicit Mule,11.391810491069593,Low,0
1414,6.229706851477111e-07,11.251260901790104,Complicit Mule,11.68768960249653,Low,0
1415,6.412254664868673e-07,10.293888157792082,Complicit Mule,11.544083704587912,Low,0
1416,1.2000448344461368e-05,21.49435065850602,Complicit Mule,13.224161599112161,Low,0
1417,0.0005888054660941938,23.72529996737273,Complicit Mule,13.55923659920548,Low,0
1418,2.6273502739861416e-06,7.212565066175128,Complicit Mule,11.081886730438974,Low,0
1419,4.698299463999654e-06,15.438189823329415,Complicit Mule,12.31573199722401,Low,0
1420,1.2926264762064547e-05,17.63103291274364,Complicit Mule,12.644664631610118,Low,0
1421,2.3884088247312314e-05,21.030134445205668,Complicit Mule,13.154538079847036,Low,0
1422,8.489811383446719e-07,23.44775885202708,Complicit Mule,13.517164464539915,Low,0
1423,1.0173491956049508e-06,4.038684804031398,Complicit Mule,10.605803483616606,Low,0
1424,7.059680472505671e-07,24.18478475448572,Complicit Mule,13.627718242648893,Low,0
1425,1.1411623291225517e-05,7.561510308127145,Complicit Mule,11.13423510493654,Low,0
1426,1.230611900689663e-06,30.00546958707753,Complicit Mule,14.500821361020556,Low,0
1427,4.485617481098894e-07,19.25293380433486,Complicit Mule,12.88794040707154,Low,0
1428,1.59010044276617e-06,17.603423556379475,Complicit Mule,12.640514726032254,Low,0
1429,6.114080957042536e-07,29.248520520765343,Complicit Mule,14.387278536670873,Low,0
1430,7.82141427597683e-07,11.210851486323604,Complicit Mule,11.681628309554611,Low,0
1431,1.390731355977062e-07,19.988778390568875,Complicit Mule,12.998316862890183,Low,0
1432,4.538886880190975e-07,8.376938496116937,Complicit Mule,11.256541114834057,Low,0
1433,3.924524173747274e-06,19.396978684322953,Complicit Mule,12.909549746041574,Low,0
1434,1.437094287757168e-06,17.10747741079284,Complicit Mule,12.566122689439641,Low,0
1435,7.370119699406431e-06,14.491138310248894,Complicit Mule,12.173676274127109,Low,0
1436,7.705900936294602e-07,4.027085089561966,Complicit Mule,10.604063341376865,Low,0
1437,8.851491415569128e-07,11.196992254979632,Complicit Mule,11.6795495021088,Low,0
1438,1.7910749256413558e-05,20.171550000483233,Complicit Mule,13.025745933134427,Low,0
1439,0.0008468223895242231,33.812268518201144,Complicit Mule,15.072475394522314,Low,0
1440,1.064218519487311e-06,17.932443686526774,Complicit Mule,12.689867351142906,Low,0
1441,6.36279507812338e-07,11.549052661454766,Complicit Mule,11.732358376427847,Low,0
1442,2.2231316617807423e-05,26.21311260732705,Complicit Mule,13.93198356458652,Low,0
1443,1.1826261616905978e-05,11.815638145894923,Complicit Mule,11.77235459158045,Low,0
1444,6.228057013900613e-07,19.31617794335845,Complicit Mule,12.897427158608043,Low,0
1445,4.271779363640428e-05,30.065729026635232,Complicit Mule,14.509891392340512,Low,0
1446,8.107871252702239e-07,38.98561130752062,Complicit Mule,15.847842304218437,Low,0
1447,1.115074312458726e-06,17.8417221599503,Complicit Mule,12.67625916029828,Low,0
1448,1.77584350736642e-06,22.571099467508873,Complicit Mule,13.385666252008962,Low,0
1449,0.00018410712898419635,14.99827186889119,Complicit Mule,12.249878860680417,Low,0
1450,0.0013100266828113343,9.958486194029703,Complicit Mule,11.494755449116564,Low,0
1451,1.078198166422936e-06,9.356280112400977,Complicit Mule,11.40344282550877,Low,0
1452,1.5915799498550371e-06,26.70900279366083,Complicit Mule,14.006351612734086,Low,0
1453,5.001046169648918e-07,23.950084767212353,Complicit Mule,13.592513090160315,Low,0
1454,1.1862003700706578e-06,29.779900379433947,Complicit Mule,14.46698594656537,Low,0
1455,9.195632671539434e-07,23.804421339097118,Complicit Mule,13.570663890537018,Low,0
1456,2.625013450289152e-06,8.06404530009347,Complicit Mule,11.209608763774108,Low,0
1457,1.2785512911806029e-05,30.93397134588381,Complicit Mule,14.640105291017255,Low,0
1458,8.130867066839393e-07,20.042581857634577,Complicit Mule,13.006387888460218,Low,0
1459,6.393361003589621e-07,11.529367535766946,Complicit Mule,11.729405609867117,Low,0
1460,2.223309214145393e-06,19.50088765928554,Complicit Mule,12.925134816374742,Low,0
1461,5.03466188076878e-06,18.905345760657998,Complicit Mule,12.83580564009511,Low,0
1462,1.5139250333259265e-06,54.3959898639783,Complicit Mule,18.15939961504052,Low,0
1463,3.7542665015433914e-07,11.718970881597862,Complicit Mule,11.757845913809668,Low,0
1464,7.044932673356305e-07,15.211909503718482,Complicit Mule,12.281786953927723,Low,0
1465,1.5366061914277804e-05,29.70608373690365,Complicit Mule,14.455924085081982,Low,0
1466,9.123347363247858e-06,6.813088715861916,Complicit Mule,11.02197014988981,Low,0
1467,1.0973735470598934e-06,18.935797173710768,Complicit Mule,12.840370399086776,Low,0
1468,6.394194767979331e-07,21.888034766037425,Complicit Mule,13.28320569447022,Low,0
1469,1.2688638735722154e-06,10.41809959879069,Complicit Mule,11.562715891466508,Low,0
1470,8.132031572269733e-07,6.213347922191099,Complicit Mule,10.932002798231032,Low,0
1471,8.42841522267911e-06,8.589784274145114,Complicit Mule,11.288473962433184,Low,0
1472,4.364272120313778e-05,14.722362460087426,Complicit Mule,12.208387101054015,Low,0
1473,7.581032790766153e-06,31.85918003579924,Complicit Mule,14.77888269114448,Low,0
1474,1.181685816841031e-06,22.898052959389293,Complicit Mule,13.434708830172756,Low,0
1475,1.0650252125697144e-05,37.534292619689026,Complicit Mule,15.630151880642448,Low,0
1476,2.388142080172176e-06,27.676488356537483,Complicit Mule,14.151475044587183,Low,0
1477,2.4133131099417815e-06,18.376701187423247,Complicit Mule,12.75650698809832,Low,0
1478,1.1641506411649822e-05,10.89097614021783,Complicit Mule,11.633655152162483,Low,0
1479,8.398722645484953e-07,15.660678547439137,Complicit Mule,12.34910241202007,Low,0
1480,7.686909224391275e-07,31.578609568094308,Complicit Mule,14.736792011732337,Low,0
1481,0.004921721786301435,20.148325635592506,Complicit Mule,13.025940136678603,Low,0
1482,0.00038369942801766497,15.011207057544773,Complicit Mule,12.25196883320273,Low,0
1483,3.2478870360132324e-07,13.009027053619377,Complicit Mule,11.951354301634435,Low,0
1484,4.085165384901915e-07,4.745754540895092,Complicit Mule,10.711863487521669,Low,0
1485,7.223546318438823e-07,20.119180335899404,Complicit Mule,13.017877592150885,Low,0
1486,7.741572150468505e-06,29.35908916866424,Complicit Mule,14.403869181478749,Low,0
1487,1.075104332916818e-05,25.47548974063152,Complicit Mule,13.821331524377225,Low,0
1488,8.82873577367399e-05,7.168434802614608,Complicit Mule,11.075331435910494,Low,0
1489,2.3115435880739214e-06,17.53771566310934,Complicit Mule,12.630659083124092,Low,0
1490,0.0001236416525449632,22.31922354727637,Complicit Mule,13.347976263330864,Low,0
1491,2.408153684880435e-05,6.701318021904395,Complicit Mule,11.005215764438296,Low,0
1492,4.3048019876756235e-06,16.309101249254994,Complicit Mule,12.44636841598974,Low,0
1493,0.0015291647300514808,21.569217678750068,Complicit Mule,13.236529525360048,Low,0
1494,4.2957846595907794e-07,9.243500339133236,Complicit Mule,11.386525373053836,Low,0
1495,2.031179639628694e-07,13.638717878178802,Complicit Mule,12.045807834065293,Low,0
1496,0.00014858986711562176,20.379202133096307,Complicit Mule,13.056991762364783,Low,0
1497,8.478481151914114e-07,16.17542799967223,Complicit Mule,12.426314835836921,Low,0
1498,1.0910092827994778e-05,25.52191945256206,Complicit Mule,13.82829610045393,Low,0
1499,6.1142209178146155e-06,6.4401759036497515,Complicit Mule,10.96603097121315,Low,0
1500,1.3214499257404225e-06,6.323215164930254,Complicit Mule,10.948483265826983,Low,0
1501,2.638429544447403e-06,9.928250277406065,Complicit Mule,11.489239520433069,Low,0
1502,2.9966536453655566e-05,8.75683556397268,Complicit Mule,11.313547809498242,Low,0
1503,1.889834160598262e-06,14.815909638966334,Complicit Mule,12.22238786322057,Low,0
1504,2.4863299194773163e-07,22.09859853657401,Complicit Mule,13.314789966960845,Low,0
1505,1.3297843753969598e-06,31.119298402350413,Complicit Mule,14.667895757690843,Low,0
1506,6.122895128737902e-07,10.503458173440471,Complicit Mule,11.575519185233205,Low,0
1507,3.238332185602599e-06,20.103104264873878,Complicit Mule,13.01546806848022,Low,0
1508,1.2591610041030699e-06,15.939859116145891,Complicit Mule,12.390979811792636,Low,0
1509,9.42555229828374e-07,7.234273794936861,Complicit Mule,11.085141776156952,Low,0
1510,0.0011025129499058254,16.19763577041056,Complicit Mule,12.430472250274013,Low,0
1511,8.364043377394062e-07,11.474660222923976,Complicit Mule,11.72119966074185,Low,0
1512,0.00017482214772423374,22.85785761786677,Complicit Mule,13.428809759290809,Low,0
1513,5.372851465906878e-06,19.68559247114146,Low Risk,2.952842900309818,Low,0
1514,1.9541320818081133e-06,15.53660024115,Complicit Mule,12.330491501771562,Low,0
1515,1.3963662983036565e-06,13.493987794869055,Complicit Mule,12.024099216505082,Low,0
1516,5.18560810716521e-05,16.247563935891428,Complicit Mule,12.437173482444518,Low,0
1517,2.6878534069136242e-05,32.92419164540498,Complicit Mule,14.938648905711299,Low,0
1518,3.041695982774386e-07,11.050560312175271,Complicit Mule,11.65758427495349,Low,0
1519,9.133328466862075e-07,23.366121299748574,Complicit Mule,13.50491887996192,Low,0
1520,8.977072652762615e-07,16.165730200604557,Complicit Mule,12.424860203371132,Low,0
1521,7.820125466490556e-07,8.59881300873389,Complicit Mule,11.289822537819493,Low,0
1522,0.0010063246061709527,25.925509116168428,Complicit Mule,13.889581110879892,Low,0
1523,3.27892456729811e-07,28.189564973201087,Complicit Mule,14.228434991899505,Low,0
1524,1.117389358256598e-07,8.216061527847637,Complicit Mule,11.232409312981348,Low,0
1525,3.533752174160079e-06,18.79587527541998,Complicit Mule,12.819383941627128,Low,0
1526,2.289322104003424e-07,15.561486285406156,Complicit Mule,12.334223114510081,Low,0
1527,7.52583719386599e-05,15.914109874369188,Complicit Mule,12.387172924934331,Low,0
1528,5.889522996154988e-07,22.235194371620608,Complicit Mule,13.335279597457316,Low,0
1529,5.243646472354009e-05,15.340012297441666,Complicit Mule,12.301041171964792,Low,0
1530,1.4328642438517264e-06,33.86409012975529,Complicit Mule,15.079614594111476,Low,0
1531,9.424248182089512e-06,9.117185611024933,Complicit Mule,11.367584909839877,Low,0
1532,1.2269071917974076e-06,3.722610567566816,Complicit Mule,10.558392505315416,Low,0
1533,1.6565082608750965e-06,10.230452371842874,Complicit Mule,11.534569098157627,Low,0
1534,1.2850658331703625e-06,30.000959902439238,Complicit Mule,14.50014494916526,Low,0
1535,7.059963571428664e-07,17.411991626416427,Complicit Mule,12.61179927345973,Low,0
1536,7.566269683534442e-06,6.458170669696821,Complicit Mule,10.968731275156786,Low,0
1537,1.716302190780044e-06,14.382427469902776,Complicit Mule,12.15736540771206,Low,0
1538,1.8613403025301492e-06,8.96023571117743,Complicit Mule,11.344036752681841,Low,0
1539,0.0002133990816951198,14.764463579712348,Complicit Mule,12.214829586268124,Low,0
1540,6.0369470038808364e-06,6.772594753136954,Complicit Mule,11.015893740680795,Low,0
1541,3.3439081163802726e-05,7.970499974391068,Complicit Mule,11.195600075469534,Low,0
1542,1.7796231848516236e-06,27.051769274202357,Complicit Mule,14.057766725847742,Low,0
1543,3.187581849548917e-06,25.631855389362517,Complicit Mule,13.844780699090764,Low,0
1544,7.270731677652992e-07,26.729115942423597,Complicit Mule,14.009367936668415,Low,0
1545,5.708148940512793e-05,19.239469976932387,Complicit Mule,12.885963307656912,Low,0
1546,7.323504576466564e-07,12.695104891147668,Complicit Mule,11.904266282934994,Low,0
1547,3.038118641639018e-06,18.608874706602784,Complicit Mule,12.791333484579399,Low,0
1548,1.9662925724887586e-06,9.311399372117975,Complicit Mule,11.396711380537125,Low,0
1549,2.0286323045402853e-07,26.617033174336846,Complicit Mule,13.99255512829795,Low,0
1550,4.208435508397726e-06,3.927266561508256,Complicit Mule,10.589093140552869,Low,0
1551,0.00017716217566202586,16.634342826549794,Complicit Mule,12.495284295614216,Low,0
1552,5.612477766469833e-07,28.60273482267031,Complicit Mule,14.29041064433638,Low,0
1553,7.235627505989608e-07,16.100765631541858,Complicit Mule,12.415115387403342,Low,0
1554,6.233893645511209e-06,21.29116526408529,Complicit Mule,13.193679465033028,Low,0
1555,3.5703143237631635e-05,5.800999410793586,Complicit Mule,10.870176688976466,Low,0
1556,1.343176292829547e-06,6.0291248755218705,Complicit Mule,10.9043697387105,Low,0
1557,5.212422173938617e-06,22.76557875679006,Complicit Mule,13.41484072283514,Low,0
1558,8.855833103905074e-07,5.698739260281438,Complicit Mule,10.854811553229698,Low,0
1559,1.799652314730912e-05,27.636137483651222,Complicit Mule,14.145434119940044,Low,0
1560,8.93778300576267e-06,5.503582424054826,Complicit Mule,10.825544066945477,Low,0
1561,2.563954176977212e-06,8.081477351769527,Complicit Mule,11.212223525731062,Low,0
1562,8.048819684858974e-08,24.272279543849606,Complicit Mule,13.640841991943589,Low,0
1563,5.1197644529165646e-05,29.998778185475448,Complicit Mule,14.499855126054713,Low,0
1564,2.074732605472758e-05,19.890706116934282,Complicit Mule,12.983621478034683,Low,0
1565,2.5932311131943087e-05,1.449445064718466,Complicit Mule,10.21743620894112,Low,0
1566,1.1860563922063954e-05,14.93337509708567,Complicit Mule,12.240015159985791,Low,0
1567,8.063141025751515e-07,17.89070418537166,Complicit Mule,12.683606232541326,Low,0
1568,0.00028815562267947364,15.668353620846657,Complicit Mule,12.350469159844007,Low,0
1569,2.083308291581396e-06,10.638482974971794,Complicit Mule,11.595774008726988,Low,0
1570,4.0224239679869186e-05,11.760766978728265,Complicit Mule,11.764145214989,Low,0
1571,1.4609809592434959e-06,14.510480965586538,Complicit Mule,12.176573240573699,Low,0
1572,2.6738416064576967e-07,19.757235336440086,Complicit Mule,12.963585501004133,Low,0
1573,3.40576721512423e-06,7.1501196594846,Complicit Mule,11.072520503248102,Low,0
1574,1.037287489262697e-06,15.704400420259178,Complicit Mule,12.355660841004493,Low,0
1575,8.645687890860054e-07,32.227207437412254,Complicit Mule,14.83408176403843,Low,0
1576,1.467249465505452e-06,18.879598797850523,Complicit Mule,12.831940920114677,Low,0
1577,6.437103807576114e-07,13.815740689652666,Complicit Mule,12.072361586230686,Low,0
1578,3.004100185574446e-06,19.553511327045346,Complicit Mule,12.933028952131941,Low,0
1579,2.0354611953545856e-06,12.475094681477474,Complicit Mule,11.871265728817518,Low,0
1580,7.894488195114019e-07,17.399348662010414,Complicit Mule,12.609902891388177,Low,0
1581,1.5325316565170884e-06,22.512425380105128,Complicit Mule,13.376864956414511,Low,0
1582,6.276103932250263e-05,14.144446596120037,Complicit Mule,12.121714060197498,Low,0
1583,2.4191214142127485e-05,19.216387922943834,Complicit Mule,12.882476331852182,Low,0
1584,0.000149385153181717,15.485587905689535,Complicit Mule,12.322950224718316,Low,0
1585,5.91009188844077e-06,3.6647210025095207,Complicit Mule,10.549712582945345,Low,0
1586,7.86046550781364e-07,15.619493411134233,Complicit Mule,12.342924601205048,Low,0
1587,6.467928867444611e-07,11.818617613493135,Complicit Mule,11.772793127118636,Low,0
1588,2.0046713961205256e-06,15.828877861316517,Complicit Mule,12.374333182701024,Low,0
1589,6.505895804151262e-06,20.460672558516844,Complicit Mule,13.06910576319938,Low,0
1590,4.495426566212059e-06,14.091449673433829,Complicit Mule,12.113720822584998,Low,0
1591,1.398936635385181e-06,5.715330812055785,Complicit Mule,10.857300671010844,Low,0
1592,5.541299573134454e-07,11.958639040744044,Complicit Mule,11.793796271709075,Low,0
1593,1.1103254900581928e-06,13.601898027175924,Complicit Mule,12.040285536820505,Low,0
1594,1.9446068951001973e-06,19.55721013601651,Complicit Mule,12.933582978857647,Low,0
1595,2.177951319380882e-06,22.52892018769633,Complicit Mule,13.379339661617939,Low,0
1596,2.5403409550115943e-06,18.394117068580986,Complicit Mule,12.759119465542863,Low,0
1597,1.4308495314633267e-06,18.158781653728543,Complicit Mule,12.723818321196429,Low,0
1598,6.344948007831955e-07,11.465065399192172,Complicit Mule,11.719760285749926,Low,0
1599,9.053392007188833e-07,28.092836605937244,Complicit Mule,14.213926169894986,Low,0
1600,3.78200429833096e-05,23.511703310142146,Complicit Mule,13.52678386155356,Low,0
1601,8.35499624394845e-07,28.165062518512464,Complicit Mule,14.224760004401588,Low,0
1602,2.2016698785885195e-05,21.003798763665085,Complicit Mule,13.150586327073853,Low,0
1603,7.242008164458138e-05,14.506654325365659,Complicit Mule,12.176052463866082,Low,0
1604,9.07495973374587e-06,21.369036948699843,Complicit Mule,13.205362348524776,Low,0
1605,1.664376731863854e-06,9.836433558694388,Complicit Mule,11.475466282086707,Low,0
1606,1.93361964371262e-05,9.438646253543201,Complicit Mule,11.415811440178809,Low,0
1607,0.0007580726968952344,6.367212971433307,Complicit Mule,10.955650500237667,Low,0
1608,5.232027655282878e-07,12.220312035403403,Complicit Mule,11.833047197712585,Low,0
1609,0.00010989168129518416,23.421554671533084,Complicit Mule,13.513315619490934,Low,0
1610,1.1947631923625865e-06,21.485038783355996,Complicit Mule,13.222756713575794,Low,0
1611,2.1177501219276722e-07,10.777562109786984,Complicit Mule,11.616634475299307,Low,0
1612,3.3789722847444767e-06,16.779533489906054,Complicit Mule,12.516932557715123,Low,0
1613,6.071066710263253e-07,14.675084122157658,Complicit Mule,12.201263073653653,Low,0
1614,4.4447916038282347e-07,7.058222989331057,Complicit Mule,11.05873378175903,Low,0
1615,2.767541719889243e-06,9.109254774118712,Complicit Mule,11.366390291774097,Low,0
1616,7.589772802505646e-07,9.251900626851919,Complicit Mule,11.387785663260749,Low,0
1617,1.9888818001448727e-07,20.298002293414328,Complicit Mule,13.044700493178285,Low,0
1618,6.328017701539817e-07,16.809007370191622,Complicit Mule,12.521351580130071,Low,0
1619,2.2907244558893145e-06,19.81508542464977,Complicit Mule,12.972264531740807,Low,0
1620,3.255172115247739e-07,26.517441033649934,Complicit Mule,13.977616399185399,Low,0
1621,1.314557192868056e-06,10.684746618825422,Complicit Mule,11.602712978741708,Low,0
1622,0.0005291902082633023,22.17695543020938,Complicit Mule,13.326940207187604,Low,0
1623,1.0155913216206562e-06,39.63026591304371,Complicit Mule,15.944540648650047,Low,0
1624,0.0011003529035606642,9.875040384481691,Complicit Mule,11.482081322349924,Low,0
1625,3.56701412808042e-06,16.69132437641729,Complicit Mule,12.503701331723189,Low,0
1626,9.134700692953736e-07,17.836476414863075,Complicit Mule,12.675472147332012,Low,0
1627,4.4761947095177526e-07,17.541263552799773,Complicit Mule,12.63118986863457,Low,0
1628,5.911216624798834e-07,15.972801085775071,Complicit Mule,12.395920606207508,Low,0
1629,7.038048854292002e-06,21.923818560845962,Complicit Mule,13.288578062663536,Low,0
1630,5.053352474750266e-06,23.57068688217238,Complicit Mule,13.535606822340213,Low,0
1631,2.291613777966703e-06,37.33371594598502,Complicit Mule,15.600059110608086,Low,0
1632,7.212850018585362e-07,18.365560076785965,Complicit Mule,12.754834552481647,Low,0
1633,9.515580593701336e-07,7.961735875298327,Complicit Mule,11.194261094963293,Low,0
1634,8.576338275915733e-06,15.080599008040105,Complicit Mule,12.262096283459723,Low,0
1635,9.147708392233293e-06,14.484824430715813,Complicit Mule,12.172730525388666,Low,0
1636,7.024761372905335e-07,18.180296864003697,Complicit Mule,12.727045056457657,Low,0
1637,6.571740032850544e-07,11.163600936088871,Complicit Mule,11.674540633293834,Low,0
1638,3.903201960883864e-07,14.662603827010363,Complicit Mule,12.199390866791703,Low,0
1639,8.242133931317944e-06,29.43840793536391,Complicit Mule,14.415767371905034,Low,0
1640,3.549866651482608e-06,9.619961299213973,Complicit Mule,11.442996857282084,Low,0
